source,doi,article,authors,year,context,genus,species,life.stage,invitro.invivo,sex,exposure.route,leachate,mix,negative.control,reference.material,exposure.media,solvent,detergent,media.sal,media.ph,media.temp,media.temp.min,media.temp.max,exposure.duration.d,treatment,replicates,dosing.frequency,sample.size,dose.ug.g.food.nominal,dose.uM.nominal,dose.ug.cm2.nominal,dose.particles.day.nominal,dose.particles.kg.bw.nominal,dose.mg.day.nominal,dose.particles.L.nominal,dose.mg.L.air.nominal,dose.mg.mL.nominal,dose.mg.kg.day.bw.nominal,dose.cm2.mL.nominal,chem,chem.dose.ug.L.nominal,dose.ug.g.food.measured,dose.uM.measured,dose.ug.cm2.measured,dose.particles.day.measured,dose.mg.day.measured,dose.particles.L.measured,dose.mg.L.air.measured,dose.mg.mL.measured,dose.mg.kg.day.bw.measured,dose.cm2.mL.measured,chem.dose.ug.L.measured,effect,direction,stat.clarity,lvl1,lvl2,lvl3,bio.org,target.organelle.cell.tissue,polymer,density.g.cm3,density.reported.estimated,shape,charge,zetapotential,zeta.potential.media,functional.group,size.length.mm.nominal,size.length.min.mm.nominal,size.length.max.mm.nominal,size.length.mm.measured,size.length.min.mm.measured,size.length.max.mm.measured,size.width.mm.nominal,size.width.min.mm.nominal,size.width.max.mm.nominal,size.width.mm.measured,size.width.min.mm.measured,size.width.max.mm.measured,size.height.mm.nominal,size.height.min.mm.nominal,size.height.max.mm.nominal,size.height.mm.measured,size.height.min.mm.measured,size.height.max.mm.measured,size.category,weathered.biofouled,size.valid,size.validation.media,shape.valid,polymer.valid,particle.source,part,sodium.azide,contaminant.screen,sol.rinse,clean.method,background.plastics,con.valid,particle.behavior,uptake.valid,tissue.distribution,fed,curator
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,endocrine.signaling,thyroid,tsh.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,endocrine.signaling,thyroid,tsh.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,endocrine.signaling,thyroid,tsh.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,endocrine.signaling,thyroid,tsh.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,metabolism,lipid.metabolism,cholesterol.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,metabolism,lipid.metabolism,cholesterol.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,metabolism,lipid.metabolism,cholesterol.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,metabolism,lipid.metabolism,cholesterol.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,metabolism,amino.acid.metabolism,creatine.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,metabolism,amino.acid.metabolism,creatine.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,metabolism,amino.acid.metabolism,creatine.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,metabolism,amino.acid.metabolism,creatine.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,metabolism,lipid.metabolism,highdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,decrease,clear,metabolism,lipid.metabolism,highdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,decrease,clear,metabolism,lipid.metabolism,highdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,decrease,clear,metabolism,lipid.metabolism,highdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,metabolism,lipid.metabolism,lowdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,metabolism,lipid.metabolism,lowdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,metabolism,lipid.metabolism,lowdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1039/c9tx00147f,1,Amereh,2019,tox,Rattus,norvegicus,adult,invivo,M,gavage,NA,N,Y,N,distilled.water,NA,NA,NA,6.9,NA,20,22,35,4,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,metabolism,lipid.metabolism,lowdensitylipoprotein.con,subcell,serum,PS,1.07,estimated,sphere,negative,-9.27,distilled.water,NA,NA,NA,NA,0.00003892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,distilled.water,N,N,commercial,Kisher.biotech.PPS-0.025.PPS-0.05,unknown,N,N,NA,N,N,Y,N,NA,Y,LTH.LH
search,10.1007/s12013-015-0705-6,2,Barshtein,2016,medtech,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,phosphate.buffer.saline,NA,NA,NA,NA,37,NA,NA,0.041666667,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,circulatory,cell.aggregation,cell.aggregation.size,cell,erythrocytes,PS,1.07,estimated,sphere,NA,NA,NA,NA,NA,0.0000499,0.000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,N,NA,N,N,commercial,Polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1007/s12013-015-0705-6,2,Barshtein,2016,medtech,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,phosphate.buffer.saline,NA,NA,NA,NA,37,NA,NA,0.041666667,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,circulatory,cell.aggregation,cell.aggregation.small,cell,erythrocytes,PS,1.07,estimated,sphere,NA,NA,NA,NA,NA,0.0000499,0.000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,N,NA,N,N,commercial,Polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1007/s12013-015-0705-6,2,Barshtein,2016,medtech,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,phosphate.buffer.saline,NA,NA,NA,NA,37,NA,NA,0.041666667,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,circulatory,cell.aggregation,cell.aggregation.small,cell,erythrocytes,PS,1.07,estimated,sphere,NA,NA,NA,NA,NA,0.0000499,0.000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,N,NA,N,N,commercial,Polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1007/s12013-015-0705-6,2,Barshtein,2016,medtech,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,phosphate.buffer.saline,NA,NA,NA,NA,37,NA,NA,0.041666667,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,circulatory,cell.aggregation,cell.adhesion,cell,erythrocytes,PS,1.07,estimated,sphere,NA,NA,NA,NA,NA,0.0000499,0.000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,N,NA,N,N,commercial,Polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1007/s12013-015-0705-6,2,Barshtein,2016,medtech,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,phosphate.buffer.saline,NA,NA,NA,NA,37,NA,NA,0.041666667,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,circulatory,cell.aggregation,cell.adhesion,cell,erythrocytes,PS,1.07,estimated,sphere,NA,NA,NA,NA,NA,0.0000499,0.000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,N,NA,N,N,commercial,Polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1007/s12013-015-0705-6,2,Barshtein,2016,medtech,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,phosphate.buffer.saline,NA,NA,NA,NA,37,NA,NA,0.041666667,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,circulatory,cell.aggregation,cell.adhesion,cell,erythrocytes,PS,1.07,estimated,sphere,NA,NA,NA,NA,NA,0.0000499,0.000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,N,NA,N,N,commercial,Polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,dna.damage,micronuclei.freq,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,dna.damage,micronuclei.freq,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,dna.damage,micronuclei.freq,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,dna.damage,micronuclei.freq,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,stress,gen.stress,hsp70.mrnaexpression,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,stress,gen.stress,hsp70.mrnaexpression,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,increase,clear,stress,gen.stress,hsp70.mrnaexpression,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
search,10.1039/c9en00523d,3,Cortes,2020,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,culture.medium.DMEM,NA,NA,NA,NA,37,NA,NA,2,4,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,stress,gen.stress,hsp70.mrnaexpression,subcell,caco2.cells,PS,1.07,estimated,sphere,negative,-9.8,DMEM,NA,NA,0.00004859,0.00015828,NA,0.00,0.00037752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,DMEM,Y,N,commercial,Spherotech.FP00552_2,Y,N,N,NA,N,N,N,flow.cytometry.TEM,NA,NA,LTH.HD
