"DOI","Authors","Publication Year","Species","Life Stage","Shape","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Concentration (Particles/mL)","Effect Detected?"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","First Clutch Size",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","First Clutch Size",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","First Clutch Size",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Clutches",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Clutches",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Clutches",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Clutches",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Offspring",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Offspring",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Reproduction","Number of Offspring",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Growth","Length",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Growth","Length",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Growth","Length",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Sphere","Fitness","Growth","Length",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Time to Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Time to Offspring",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Time to Offspring",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Time to Offspring",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Clutch Size",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Clutch Size",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Clutch Size",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Clutch Size",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Clutches",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Clutches",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Clutches",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Clutches",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",100,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Growth","Length",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Growth","Length",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Growth","Length",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Sphere","Fitness","Growth","Length",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Clutch Size",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Clutch Size",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Clutch Size",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Clutches",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Clutches",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Clutches",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Clutches",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",100,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Three Clutch Sizes",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Offspring",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Offspring",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Number of Offspring",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Growth","Length",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Growth","Length",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Growth","Length",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Growth","Length",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Time to Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Time to Offspring",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Time to Offspring",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","Time to Offspring",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Sphere","Fitness","Reproduction","First Clutch Size",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Time to Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Time to Offspring",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Time to Offspring",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Time to Offspring",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Clutch Size",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Clutch Size",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Clutch Size",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Clutch Size",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Clutches",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Clutches",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Clutches",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Clutches",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Offspring",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Offspring",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Reproduction","Number of Offspring",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Growth","Length",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Growth","Length",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Growth","Length",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Ceriodaphnia dubia","Early","Fragment","Fitness","Growth","Length",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Time to Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Time to Offspring",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Time to Offspring",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Time to Offspring",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Clutch Size",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Clutch Size",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Clutch Size",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Clutch Size",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Clutches",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Clutches",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Clutches",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Clutches",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",100,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",100,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",10000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Growth","Length",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Growth","Length",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Growth","Length",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia magna","Early","Fragment","Fitness","Growth","Length",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Time to Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Time to Offspring",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Time to Offspring",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Time to Offspring",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Clutch Size",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Clutch Size",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Clutch Size",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Clutch Size",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Number of Clutches",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Number of Clutches",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Number of Clutches",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Number of Clutches",1e+05,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",100,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",1000,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",10000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","First Three Clutch Sizes",1e+05,"Yes"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Number of Offspring",100,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Number of Offspring",1000,"No"
"10.1016/j.envpol.2019.03.085","Jaikumar",2019,"Daphnia pulex","Early","Fragment","Fitness","Reproduction","Number of Offspring",10000,"No"
